MNN benchmark
Forward type: **CPU** thread=2** precision=2** isParallel=0
--------> Benchmarking... loop = 7
Iter 70: InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	13701	610809	624510	1,160,17,17,	
Iter 71: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	13464	624526	637990	1,160,17,17,	
Iter 72: InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	18319	638040	656359	1,192,17,17,	
Iter 73: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	15522	656374	671896	1,160,17,17,	
Iter 74: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	16253	671912	688165	1,192,17,17,	
Iter 75: InceptionV3/InceptionV3/Mixed_6d/concat	Concat	CPU	609	688185	688794	1,768,17,17,	
Iter 76: InceptionV3/InceptionV3/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1786	688803	690589	1,768,17,17,	
Iter 77: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7455	690603	698058	1,192,17,17,	
Iter 78: InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8867	698075	706942	1,192,17,17,	
Iter 79: InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7891	706961	714852	1,192,17,17,	
Iter 80: InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	8459	714870	723329	1,192,17,17,	
Iter 81: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	23047	723345	746392	1,192,17,17,	
Iter 82: InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	20391	746410	766801	1,192,17,17,	
Iter 83: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	20927	766820	787747	1,192,17,17,	
Iter 84: InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	23332	787767	811099	1,192,17,17,	
Iter 85: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	22747	811113	833860	1,192,17,17,	
Iter 86: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	20282	833876	854158	1,192,17,17,	
Iter 87: InceptionV3/InceptionV3/Mixed_6e/concat	Concat	CPU	684	854179	854863	1,768,17,17,	
Iter 88: InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool	Pooling	CPU	559	854877	855436	1,768,8,8,	
Iter 89: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8589	855451	864040	1,192,17,17,	
Iter 90: InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7726	864056	871782	1,192,17,17,	
Iter 91: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	20297	871801	892098	1,192,17,17,	
Iter 92: InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Conv2D	Convolution	CPU	6599	892118	898717	1,320,8,8,	
Iter 93: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	22630	898731	921361	1,192,17,17,	
Iter 94: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Conv2D	Convolution	CPU	4065	921377	925442	1,192,8,8,	
Iter 95: InceptionV3/InceptionV3/Mixed_7a/concat	Concat	CPU	266	925461	925727	1,1280,8,8,	
Iter 96: InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	697	925735	926432	1,1280,8,8,	
Iter 97: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7956	926440	934396	1,448,8,8,	
Iter 98: InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7278	934411	941689	1,384,8,8,	
Iter 99: InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5998	941709	947707	1,320,8,8,	
Iter 100: InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	3619	947722	951341	1,192,8,8,	
Iter 101: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	15239	951355	966594	1,384,8,8,	
Iter 102: InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Conv2D	Convolution	CPU	7982	966610	974592	1,384,8,8,	
Iter 103: InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Conv2D	Convolution	CPU	9602	974611	984213	1,384,8,8,	
Iter 104: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Conv2D	Convolution	CPU	8056	984229	992285	1,384,8,8,	
Iter 105: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Conv2D	Convolution	CPU	9583	992300	1001883	1,384,8,8,	
Iter 106: InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat	Concat	CPU	115	1001898	1002013	1,768,8,8,	
Iter 107: InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat	Concat	CPU	83	1002018	1002101	1,768,8,8,	
Iter 108: InceptionV3/InceptionV3/Mixed_7b/concat	Concat	CPU	204	1002105	1002309	1,2048,8,8,	
Iter 109: InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1159	1002313	1003472	1,2048,8,8,	
Iter 110: InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	12742	1003482	1016224	1,448,8,8,	
Iter 111: InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	11181	1016241	1027422	1,384,8,8,	
Iter 112: InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	9183	1027440	1036623	1,320,8,8,	
Iter 113: InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	5787	1036637	1042424	1,192,8,8,	
Iter 114: InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	14834	1042438	1057272	1,384,8,8,	
Iter 115: InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Conv2D	Convolution	CPU	8045	1057292	1065337	1,384,8,8,	
Iter 116: InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Conv2D	Convolution	CPU	9579	1065354	1074933	1,384,8,8,	
Iter 117: InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Conv2D	Convolution	CPU	8068	1074949	1083017	1,384,8,8,	
Iter 118: InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Conv2D	Convolution	CPU	9605	1083032	1092637	1,384,8,8,	
Iter 119: InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat	Concat	CPU	164	1092658	1092822	1,768,8,8,	
Iter 120: InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat	Concat	CPU	148	1092828	1092976	1,768,8,8,	
Iter 121: InceptionV3/InceptionV3/Mixed_7c/concat	Concat	CPU	398	1092980	1093378	1,2048,8,8,	
Iter 122: InceptionV3/Logits/AvgPool_1a_8x8/AvgPool	Pooling	CPU	333	1093385	1093718	1,2048,1,1,	
Iter 123: InceptionV3/Logits/Conv2d_1c_1x1/Conv2D	Convolution	CPU	2304	1093727	1096031	1,1001,1,1,	
Iter 124: InceptionV3/Logits/Conv2d_1c_1x1/Conv2D___tr4InceptionV3/Logits/SpatialSqueeze	ConvertTensor	CPU	5	1096044	1096049	1,1,1,1001,	
Iter 125: InceptionV3/Logits/SpatialSqueeze	Squeeze	CPU	3	1096053	1096056	1,1001,	
Iter 126: InceptionV3/Predictions/Shape	Shape	CPU	0	1096058	1096058	2,	
Iter 127: InceptionV3/Predictions/Reshape	Reshape	CPU	3	1096061	1096064	1,1001,	
Iter 128: InceptionV3/Predictions/Softmax	Softmax	CPU	30	1096067	1096097	1,1001,	
Iter 129: InceptionV3/Predictions/Reshape_1	Reshape	CPU	2	1096113	1096115	1,1001,	
Start run pipeline in serial.
In Pipline::execute mUnits size: 130
In ConvolutionWinograd::onExecute  kernel size: (64, 4 8 8)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 8 16)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 20 48)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 16 24)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 12 16)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 24 24)
Time in CPUConcat onExecute:850
Time in Pipeline Unit execute:867
In ConvolutionWinograd::onExecute  kernel size: (64, 4 16 24)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 12 16)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 24 24)
Time in CPUConcat onExecute:791
Time in Pipeline Unit execute:805
In ConvolutionWinograd::onExecute  kernel size: (64, 4 16 24)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 12 16)
In ConvolutionWinograd::onExecute  kernel size: (64, 4 24 24)
Time in CPUConcat onExecute:727
Time in Pipeline Unit execute:744
In ConvolutionWinograd::onExecute  kernel size: (64, 4 16 24)
Time in CPUConcat onExecute:600
Time in Pipeline Unit execute:619
Time in CPUConcat onExecute:610
Time in Pipeline Unit execute:620
Time in CPUConcat onExecute:515
Time in Pipeline Unit execute:532
Time in CPUConcat onExecute:745
Time in Pipeline Unit execute:758
Time in CPUConcat onExecute:550
Time in Pipeline Unit execute:560
Time in CPUConcat onExecute:164
Time in Pipeline Unit execute:174
Time in CPUConcat onExecute:108
Time in Pipeline Unit execute:123
Time in CPUConcat onExecute:88
Time in Pipeline Unit execute:92
Time in CPUConcat onExecute:196
Time in Pipeline Unit execute:199
Time in CPUConcat onExecute:121
Time in Pipeline Unit execute:135
Time in CPUConcat onExecute:106
Time in Pipeline Unit execute:109
Time in CPUConcat onExecute:430
Time in Pipeline Unit execute:438
Iter 0: InceptionV3/InceptionV3/Conv2d_1a_3x3/Conv2D	Convolution	CPU	6949	1	6950	1,32,149,149,	
Iter 1: InceptionV3/InceptionV3/Conv2d_2a_3x3/Conv2D	Convolution	CPU	18306	6969	25275	1,32,147,147,	
Iter 2: InceptionV3/InceptionV3/Conv2d_2b_3x3/Conv2D	Convolution	CPU	35645	25293	60938	1,64,147,147,	
Iter 3: InceptionV3/InceptionV3/MaxPool_3a_3x3/MaxPool	Pooling	CPU	3005	60958	63963	1,64,73,73,	
Iter 4: InceptionV3/InceptionV3/Conv2d_3b_1x1/Conv2D	Convolution	CPU	4854	63983	68837	1,80,73,73,	
Iter 5: InceptionV3/InceptionV3/Conv2d_4a_3x3/Conv2D	Convolution	CPU	49305	68854	118159	1,192,71,71,	
Iter 6: InceptionV3/InceptionV3/MaxPool_5a_3x3/MaxPool	Pooling	CPU	2227	118179	120406	1,192,35,35,	
Iter 7: InceptionV3/InceptionV3/Mixed_5b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1983	120422	122405	1,192,35,35,	
Iter 8: InceptionV3/InceptionV3/Mixed_5b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2430	122423	124853	1,64,35,35,	
Iter 9: InceptionV3/InceptionV3/Mixed_5b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	1952	124867	126819	1,48,35,35,	
Iter 10: InceptionV3/InceptionV3/Mixed_5b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2502	126829	129331	1,64,35,35,	
Iter 11: InceptionV3/InceptionV3/Mixed_5b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	1415	129345	130760	1,32,35,35,	
Iter 12: InceptionV3/InceptionV3/Mixed_5b/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	6215	130773	136988	1,96,35,35,	
Iter 13: InceptionV3/InceptionV3/Mixed_5b/Branch_1/Conv2d_0b_5x5/Conv2D	Convolution	CPU	5784	137002	142786	1,64,35,35,	
Iter 14: InceptionV3/InceptionV3/Mixed_5b/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	7862	142799	150661	1,96,35,35,	
Iter 15: InceptionV3/InceptionV3/Mixed_5b/concat	Concat	CPU	871	150684	151555	1,256,35,35,	
Iter 16: InceptionV3/InceptionV3/Mixed_5c/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	2515	151567	154082	1,256,35,35,	
Iter 17: InceptionV3/InceptionV3/Mixed_5c/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3316	154100	157416	1,64,35,35,	
Iter 18: InceptionV3/InceptionV3/Mixed_5c/Branch_1/Conv2d_0b_1x1/Conv2D	Convolution	CPU	2605	157433	160038	1,48,35,35,	
Iter 19: InceptionV3/InceptionV3/Mixed_5c/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3586	160053	163639	1,64,35,35,	
Iter 20: InceptionV3/InceptionV3/Mixed_5c/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	3411	163658	167069	1,64,35,35,	
Iter 21: InceptionV3/InceptionV3/Mixed_5c/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	5851	167084	172935	1,96,35,35,	
Iter 22: InceptionV3/InceptionV3/Mixed_5c/Branch_1/Conv_1_0c_5x5/Conv2D	Convolution	CPU	5439	172953	178392	1,64,35,35,	
Iter 23: InceptionV3/InceptionV3/Mixed_5c/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	8550	178408	186958	1,96,35,35,	
Iter 24: InceptionV3/InceptionV3/Mixed_5c/concat	Concat	CPU	809	186975	187784	1,288,35,35,	
Iter 25: InceptionV3/InceptionV3/Mixed_5d/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	2835	187793	190628	1,288,35,35,	
Iter 26: InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3917	190645	194562	1,64,35,35,	
Iter 27: InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3067	194611	197678	1,48,35,35,	
Iter 28: InceptionV3/InceptionV3/Mixed_5d/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3881	197699	201580	1,64,35,35,	
Iter 29: InceptionV3/InceptionV3/Mixed_5d/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	3753	201592	205345	1,64,35,35,	
Iter 30: InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	5576	205360	210936	1,96,35,35,	
Iter 31: InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0b_5x5/Conv2D	Convolution	CPU	6324	210954	217278	1,64,35,35,	
Iter 32: InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	7852	217329	225181	1,96,35,35,	
Iter 33: InceptionV3/InceptionV3/Mixed_5d/concat	Concat	CPU	748	225200	225948	1,288,35,35,	
Iter 34: InceptionV3/InceptionV3/Mixed_6a/Branch_2/MaxPool_1a_3x3/MaxPool	Pooling	CPU	765	225960	226725	1,288,17,17,	
Iter 35: InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3740	226739	230479	1,64,35,35,	
Iter 36: InceptionV3/InceptionV3/Mixed_6a/Branch_0/Conv2d_1a_1x1/Conv2D	Convolution	CPU	65488	230493	295981	1,384,17,17,	
Iter 37: InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0b_3x3/Conv2D	Convolution	CPU	6204	296000	302204	1,96,35,35,	
Iter 38: InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_1a_1x1/Conv2D	Convolution	CPU	4783	302225	307008	1,96,17,17,	
Iter 39: InceptionV3/InceptionV3/Mixed_6a/concat	Concat	CPU	624	307025	307649	1,768,17,17,	
Iter 40: InceptionV3/InceptionV3/Mixed_6b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1671	307662	309333	1,768,17,17,	
Iter 41: InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5259	309351	314610	1,128,17,17,	
Iter 42: InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5048	314628	319676	1,128,17,17,	
Iter 43: InceptionV3/InceptionV3/Mixed_6b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7985	319694	327679	1,192,17,17,	
Iter 44: InceptionV3/InceptionV3/Mixed_6b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	7951	327702	335653	1,192,17,17,	
Iter 45: InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	9766	335672	345438	1,128,17,17,	
Iter 46: InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	8559	345455	354014	1,128,17,17,	
Iter 47: InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	8421	354030	362451	1,128,17,17,	
Iter 48: InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	13756	362467	376223	1,192,17,17,	
Iter 49: InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	9384	376236	385620	1,128,17,17,	
Iter 50: InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	12825	385634	398459	1,192,17,17,	
Iter 51: InceptionV3/InceptionV3/Mixed_6b/concat	Concat	CPU	625	398475	399100	1,768,17,17,	
Iter 52: InceptionV3/InceptionV3/Mixed_6c/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1853	399113	400966	1,768,17,17,	
Iter 53: InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6298	400977	407275	1,160,17,17,	
Iter 54: InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6960	407295	414255	1,160,17,17,	
Iter 55: InceptionV3/InceptionV3/Mixed_6c/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6956	414274	421230	1,192,17,17,	
Iter 56: InceptionV3/InceptionV3/Mixed_6c/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	7108	421246	428354	1,192,17,17,	
Iter 57: InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	14938	428367	443305	1,160,17,17,	
Iter 58: InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	13456	443321	456777	1,160,17,17,	
Iter 59: InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	13543	456795	470338	1,160,17,17,	
Iter 60: InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	17893	470355	488248	1,192,17,17,	
Iter 61: InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	15705	488262	503967	1,160,17,17,	
Iter 62: InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	15971	503984	519955	1,192,17,17,	
Iter 63: InceptionV3/InceptionV3/Mixed_6c/concat	Concat	CPU	536	519971	520507	1,768,17,17,	
Iter 64: InceptionV3/InceptionV3/Mixed_6d/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1916	520517	522433	1,768,17,17,	
Iter 65: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5799	522456	528255	1,160,17,17,	
Iter 66: InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5936	528268	534204	1,160,17,17,	
Iter 67: InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6915	534224	541139	1,192,17,17,	
Iter 68: InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	7748	541159	548907	1,192,17,17,	
Iter 69: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	15024	548923	563947	1,160,17,17,	
Iter 70: InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	13542	563962	577504	1,160,17,17,	
Iter 71: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	13558	577523	591081	1,160,17,17,	
Iter 72: InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	18377	591127	609504	1,192,17,17,	
Iter 73: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	15797	609519	625316	1,160,17,17,	
Iter 74: InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	16505	625330	641835	1,192,17,17,	
Iter 75: InceptionV3/InceptionV3/Mixed_6d/concat	Concat	CPU	762	641871	642633	1,768,17,17,	
Iter 76: InceptionV3/InceptionV3/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1777	642649	644426	1,768,17,17,	
Iter 77: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8486	644441	652927	1,192,17,17,	
Iter 78: InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8424	652944	661368	1,192,17,17,	
Iter 79: InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8231	661385	669616	1,192,17,17,	
Iter 80: InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	8583	669631	678214	1,192,17,17,	
Iter 81: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	22949	678230	701179	1,192,17,17,	
Iter 82: InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	20478	701196	721674	1,192,17,17,	
Iter 83: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	20626	721700	742326	1,192,17,17,	
Iter 84: InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	22928	742342	765270	1,192,17,17,	
Iter 85: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	23076	765285	788361	1,192,17,17,	
Iter 86: InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	29812	788380	818192	1,192,17,17,	
Iter 87: InceptionV3/InceptionV3/Mixed_6e/concat	Concat	CPU	565	818209	818774	1,768,17,17,	
Iter 88: InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool	Pooling	CPU	502	818782	819284	1,768,8,8,	
Iter 89: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8522	819298	827820	1,192,17,17,	
Iter 90: InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8336	827837	836173	1,192,17,17,	
Iter 91: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	20498	836190	856688	1,192,17,17,	
Iter 92: InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Conv2D	Convolution	CPU	6748	856705	863453	1,320,8,8,	
Iter 93: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	22820	863468	886288	1,192,17,17,	
Iter 94: InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Conv2D	Convolution	CPU	4043	886305	890348	1,192,8,8,	
Iter 95: InceptionV3/InceptionV3/Mixed_7a/concat	Concat	CPU	178	890364	890542	1,1280,8,8,	
Iter 96: InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	695	890548	891243	1,1280,8,8,	
Iter 97: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	8217	891252	899469	1,448,8,8,	
Iter 98: InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7312	899486	906798	1,384,8,8,	
Iter 99: InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6286	906815	913101	1,320,8,8,	
Iter 100: InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	3862	913117	916979	1,192,8,8,	
Iter 101: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	17227	916992	934219	1,384,8,8,	
Iter 102: InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Conv2D	Convolution	CPU	8285	934237	942522	1,384,8,8,	
Iter 103: InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Conv2D	Convolution	CPU	9825	942539	952364	1,384,8,8,	
Iter 104: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Conv2D	Convolution	CPU	8153	952380	960533	1,384,8,8,	
Iter 105: InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Conv2D	Convolution	CPU	9631	960545	970176	1,384,8,8,	
Iter 106: InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat	Concat	CPU	127	970192	970319	1,768,8,8,	
Iter 107: InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat	Concat	CPU	94	970325	970419	1,768,8,8,	
Iter 108: InceptionV3/InceptionV3/Mixed_7b/concat	Concat	CPU	202	970424	970626	1,2048,8,8,	
